"address";"place_id";"tour_id"
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/06/6a/ef/4b.jpg";0;29
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/07/c6/17/fb.jpg";0;30
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/06/8d/63/d4.jpg";0;30
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/07/c6/18/b9.jpg";0;30
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/06/6a/ef/52.jpg";0;31
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/06/6a/ef/51.jpg";0;31
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/06/e0/5e/10.jpg";0;32
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/06/e0/5e/0f.jpg";0;32
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/06/73/1a/70.jpg";0;33
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/07/18/36/be.jpg";0;33
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/07/18/36/c0.jpg";0;33
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/06/73/1d/53.jpg";0;34
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/07/19/59/42.jpg";0;34
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/07/19/59/43.jpg";0;34
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/06/73/1b/f6.jpg";0;35
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/07/99/ea/6d.jpg";0;35
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/07/99/ea/72.jpg";0;35
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/06/73/1d/10.jpg";0;36
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/06/73/1d/0f.jpg";0;36
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/07/9b/9f/d8.jpg";0;36
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/06/70/14/b7.jpg";0;37
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/06/70/14/b6.jpg";0;37
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/06/8e/5a/db.jpg";0;37
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/06/75/77/2f.jpg";0;38
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/06/75/77/2e.jpg";0;38
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/07/1a/0e/3c.jpg";0;39
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/06/6a/ea/90.jpg";0;39
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/07/80/3d/c1.jpg";0;39
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/06/73/1a/61.jpg";0;40
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/06/73/1b/a5.jpg";0;40
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/07/19/51/29.jpg";0;40
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/06/6a/ea/93.jpg";0;41
